member_id,first_name,last_name,grade,neighborhood,membership_status,join_date,checkout_id,book_id,checkout_date,return_date,title,author
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9114.0,516.0,2025-03-02,2025-03-17,The Beekeeper's Almanac,Hoda Bakry
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9126.0,529.0,2024-10-22,2024-10-28,Riddles of the Red Sea,Sara Tantawy
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9146.0,509.0,2025-02-23,2025-03-14,Marbles and Mirrors,Diaa Sultan
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9180.0,529.0,2024-07-27,2024-08-02,Riddles of the Red Sea,Sara Tantawy
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9133.0,519.0,2025-05-28,2025-06-24,Kites Over Cairo,Jasmine Wahdan
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9109.0,512.0,2024-08-20,2024-09-14,The Cartographer's Cat,Farida Anwar
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9180.0,529.0,2024-07-27,2024-08-02,Riddles of the Red Sea,Sara Tantawy
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9135.0,506.0,2025-01-12,2025-01-28,The Paper Boat Club,Aya Hafez
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9377.0,507.0,2025-03-25,2025-04-06,Fossils and Fireflies,Dalia Serry
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9122.0,525.0,2025-06-04,2025-06-30,Storms and Sailboats,Mahmoud Rafei
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9145.0,501.0,2025-11-10,2025-12-10,The Silver Kite,Amina Darwish
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9106.0,501.0,2025-08-20,2025-08-27,The Silver Kite,Amina Darwish
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9170.0,522.0,2025-10-16,2025-10-28,The Puzzle Merchant,Karim Elwy
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9193.0,519.0,2024-09-15,2024-10-01,Kites Over Cairo,Jasmine Wahdan
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9164.0,507.0,2024-12-02,2024-12-12,Fossils and Fireflies,Dalia Serry
1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,9151.0,528.0,2025-04-25,2025-05-16,The Glass Beehive,Mona Kholoussy
1035,Karim,Fahmy,9.0,Nasr City,Inactive,2025-06-26,9132.0,511.0,2025-02-26,2025-03-13,Winter in Alexandria,Farida Anwar
1036,Lina,Zaki,7.0,Nasr City,Active,2025-08-05,9139.0,521.0,2024-03-14,2024-03-20,A Garden of Equations,Karim Elwy
1037,Retaj,Kamel,8.0,Nasr City,Inactive,2023-08-26,9182.0,525.0,2024-05-19,2024-06-03,Storms and Sailboats,Mahmoud Rafei
1037,Retaj,Kamel,8.0,Nasr City,Inactive,2023-08-26,9134.0,516.0,2025-09-08,2025-09-19,The Beekeeper's Almanac,Hoda Bakry
1038,Mai,Mansour,8.0,Nasr City,Active,2025-09-27,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1039,Nada,Riad,7.0,Nasr City,Active,2025-01-22,9125.0,501.0,2025-06-17,2025-01-11,The Silver Kite,Amina Darwish
1039,Nada,Riad,7.0,Nasr City,Active,2025-01-22,9138.0,516.0,2025-08-22,2025-08-31,The Beekeeper's Almanac,Hoda Bakry
1040,Dina,Adel,9.0,Nasr City,Active,2025-12-26,9161.0,519.0,2025-10-11,2025-11-01,Kites Over Cairo,Jasmine Wahdan
1040,Dina,Adel,9.0,Nasr City,Active,2025-12-26,9158.0,513.0,2025-03-07,2025-03-24,Circuits for Beginners,Galal Mounir
1041,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,9137.0,519.0,2025-07-27,2025-08-05,Kites Over Cairo,Jasmine Wahdan
1041,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,9181.0,509.0,2025-03-24,2025-01-11,Marbles and Mirrors,Diaa Sultan
1042,Fares,Fahmy,8.0,Nasr City,Active,2023-01-19,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1043,Rana,Halim,6.0,Heliopolis,Active,2025-02-28,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9208.0,525.0,2024-07-10,2024-08-01,Storms and Sailboats,Mahmoud Rafei
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9272.0,518.0,2025-01-24,2025-02-04,The Ninth Lighthouse,Hani Nagati
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9218.0,532.0,2025-04-23,2025-05-04,The Last Bookmark,Samir Zohdy
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9211.0,507.0,2025-04-28,2025-05-25,Fossils and Fireflies,Dalia Serry
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9255.0,509.0,2025-05-24,2025-06-13,Marbles and Mirrors,Diaa Sultan
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9271.0,513.0,2025-04-26,2025-05-06,Circuits for Beginners,Galal Mounir
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9247.0,510.0,2025-02-01,2025-02-23,The Missing Metronome,Diaa Sultan
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9228.0,516.0,2024-12-05,2024-12-26,The Beekeeper's Almanac,Hoda Bakry
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9207.0,527.0,2025-10-20,2025-11-04,Notes from the Delta,Mona Kholoussy
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9250.0,507.0,2025-08-05,2025-08-23,Fossils and Fireflies,Dalia Serry
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9260.0,518.0,2025-07-03,2025-07-27,The Ninth Lighthouse,Hani Nagati
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9245.0,519.0,2024-12-13,2024-12-21,Kites Over Cairo,Jasmine Wahdan
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9215.0,507.0,2024-02-07,2025-01-11,Fossils and Fireflies,Dalia Serry
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9212.0,512.0,2024-09-14,2025-01-11,The Cartographer's Cat,Farida Anwar
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9226.0,519.0,2025-03-18,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9246.0,529.0,2025-06-25,2025-07-04,Riddles of the Red Sea,Sara Tantawy
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9210.0,507.0,2025-09-11,2025-09-29,Fossils and Fireflies,Dalia Serry
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9248.0,514.0,2025-07-01,2025-07-18,The Robot in Row Nine,Galal Mounir
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9281.0,525.0,2024-06-01,2024-06-12,Storms and Sailboats,Mahmoud Rafei
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9232.0,513.0,2025-05-26,2025-06-11,Circuits for Beginners,Galal Mounir
1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,9246.0,529.0,2025-06-25,2025-07-04,Riddles of the Red Sea,Sara Tantawy
1045,Sherif,Fahmy,6.0,Heliopolis,Active,2024-11-19,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1046,Amir,Fouad,7.0,Heliopolis,Active,2025-12-11,9251.0,507.0,2024-06-09,2025-01-11,Fossils and Fireflies,Dalia Serry
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9263.0,517.0,2024-10-21,2024-11-07,Shadows on the Corniche,Hani Nagati
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9257.0,501.0,2024-10-18,2024-11-16,The Silver Kite,Amina Darwish
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9261.0,509.0,2025-09-02,2025-09-18,Marbles and Mirrors,Diaa Sultan
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9267.0,530.0,2024-12-05,2024-12-20,The Sandstone Key,Sara Tantawy
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9273.0,510.0,2024-12-07,2025-01-05,The Missing Metronome,Diaa Sultan
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9235.0,516.0,2024-02-16,2025-01-11,The Beekeeper's Almanac,Hoda Bakry
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9220.0,507.0,2025-08-04,2025-01-11,Fossils and Fireflies,Dalia Serry
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9217.0,530.0,2024-04-07,2025-01-11,The Sandstone Key,Sara Tantawy
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9275.0,507.0,2025-09-21,2025-10-08,Fossils and Fireflies,Dalia Serry
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9268.0,503.0,2025-06-16,2025-07-14,The Lantern Maker,Adel Roushdy
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9278.0,506.0,2024-03-12,2024-04-02,The Paper Boat Club,Aya Hafez
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9229.0,501.0,2025-11-16,2025-12-08,The Silver Kite,Amina Darwish
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9279.0,514.0,2025-07-06,2025-07-28,The Robot in Row Nine,Galal Mounir
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9242.0,520.0,2025-06-01,2025-07-01,The Copper Telescope,Jasmine Wahdan
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9219.0,506.0,2025-05-13,2025-06-07,The Paper Boat Club,Aya Hafez
1047,Sara,Rashad,8.0,Heliopolis,Inactive,2024-06-25,9202.0,506.0,2025-06-05,2025-07-03,The Paper Boat Club,Aya Hafez
1048,Youssef,Kamel,6.0,Heliopolis,Active,2023-09-07,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1049,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,9265.0,513.0,2024-08-12,2024-09-10,Circuits for Beginners,Galal Mounir
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9206.0,519.0,2024-03-17,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9222.0,505.0,2024-01-09,2024-02-01,Letters to the Nile,Aya Hafez
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9213.0,501.0,2024-05-07,2024-05-14,The Silver Kite,Amina Darwish
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9240.0,525.0,2025-07-25,2025-08-24,Storms and Sailboats,Mahmoud Rafei
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9216.0,519.0,2024-08-07,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9276.0,514.0,2025-06-28,2025-07-08,The Robot in Row Nine,Galal Mounir
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9230.0,501.0,2025-09-10,2025-10-07,The Silver Kite,Amina Darwish
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9258.0,529.0,2025-12-07,2025-12-21,Riddles of the Red Sea,Sara Tantawy
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9244.0,507.0,2025-04-23,2025-05-06,Fossils and Fireflies,Dalia Serry
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9239.0,519.0,2025-02-10,2025-02-22,Kites Over Cairo,Jasmine Wahdan
1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,9223.0,510.0,2024-04-11,2024-05-04,The Missing Metronome,Diaa Sultan
1051,Karim,Rashad,8.0,Heliopolis,Active,2023-02-24,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1052,Retaj,Adel,7.0,Heliopolis,Active,2025-06-07,9236.0,507.0,2024-09-02,2024-09-29,Fossils and Fireflies,Dalia Serry
1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,9231.0,523.0,2024-02-04,2024-02-16,Footsteps in the Dust,Laila Shokry
1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,9234.0,525.0,2024-02-13,2024-03-06,Storms and Sailboats,Mahmoud Rafei
1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,9205.0,525.0,2024-12-02,2024-12-14,Storms and Sailboats,Mahmoud Rafei
1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,9266.0,519.0,2024-06-01,2024-06-15,Kites Over Cairo,Jasmine Wahdan
1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,9199.0,518.0,2024-11-28,2024-12-08,The Ninth Lighthouse,Hani Nagati
1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,9269.0,507.0,2025-01-26,2025-01-31,Fossils and Fireflies,Dalia Serry
1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,9280.0,517.0,2024-09-06,2024-09-15,Shadows on the Corniche,Hani Nagati
1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,9274.0,522.0,2024-09-06,2024-09-17,The Puzzle Merchant,Karim Elwy
1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,9262.0,524.0,2024-02-25,2024-03-22,The Weaver's Daughter,Laila Shokry
1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,9252.0,513.0,2024-08-04,2024-08-09,Circuits for Beginners,Galal Mounir
1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,9280.0,517.0,2024-09-06,2024-09-15,Shadows on the Corniche,Hani Nagati
1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,9201.0,531.0,2025-11-24,2025-12-16,Voices in the Library,Samir Zohdy
1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,9221.0,520.0,2025-04-12,2025-04-18,The Copper Telescope,Jasmine Wahdan
1056,Farida,Osman,6.0,Heliopolis,Active,2024-10-18,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9238.0,513.0,2024-03-28,2024-04-08,Circuits for Beginners,Galal Mounir
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9249.0,519.0,2024-10-17,2024-11-03,Kites Over Cairo,Jasmine Wahdan
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9237.0,513.0,2024-02-22,2025-01-11,Circuits for Beginners,Galal Mounir
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9259.0,501.0,2025-11-16,2025-11-30,The Silver Kite,Amina Darwish
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9270.0,517.0,2024-12-08,2024-12-30,Shadows on the Corniche,Hani Nagati
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9224.0,513.0,2025-05-25,2025-01-11,Circuits for Beginners,Galal Mounir
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9203.0,501.0,2025-10-25,2025-01-11,The Silver Kite,Amina Darwish
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9204.0,506.0,2024-02-20,2024-03-15,The Paper Boat Club,Aya Hafez
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9282.0,530.0,2025-07-22,2025-08-18,The Sandstone Key,Sara Tantawy
1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,9277.0,519.0,2025-10-19,2025-10-28,Kites Over Cairo,Jasmine Wahdan
1058,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20,9209.0,525.0,2024-11-22,2024-12-12,Storms and Sailboats,Mahmoud Rafei
1058,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20,9214.0,525.0,2024-09-24,2025-01-11,Storms and Sailboats,Mahmoud Rafei
1058,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20,9253.0,507.0,2025-06-15,2025-07-10,Fossils and Fireflies,Dalia Serry
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9225.0,516.0,2025-08-06,2025-08-22,The Beekeeper's Almanac,Hoda Bakry
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9256.0,521.0,2025-07-09,2025-01-11,A Garden of Equations,Karim Elwy
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9241.0,519.0,2025-01-04,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9227.0,513.0,2024-11-02,2024-11-20,Circuits for Beginners,Galal Mounir
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9264.0,507.0,2025-02-01,2025-02-13,Fossils and Fireflies,Dalia Serry
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9254.0,501.0,2025-10-23,2025-11-07,The Silver Kite,Amina Darwish
1059,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,9233.0,512.0,2024-12-08,2024-12-15,The Cartographer's Cat,Farida Anwar
1060,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,9200.0,509.0,2024-12-08,2025-01-11,Marbles and Mirrors,Diaa Sultan
1060,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,9243.0,513.0,2025-09-13,2025-10-09,Circuits for Beginners,Galal Mounir
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9302.0,507.0,2024-06-22,2025-01-11,Fossils and Fireflies,Dalia Serry
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9322.0,510.0,2025-10-20,2025-11-15,The Missing Metronome,Diaa Sultan
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9317.0,507.0,2024-01-26,2024-02-09,Fossils and Fireflies,Dalia Serry
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9324.0,529.0,2025-03-12,2025-04-10,Riddles of the Red Sea,Sara Tantawy
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9303.0,509.0,2025-12-23,2026-01-10,Marbles and Mirrors,Diaa Sultan
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9336.0,528.0,2024-04-18,2024-05-15,The Glass Beehive,Mona Kholoussy
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9295.0,513.0,2025-12-12,2026-01-01,Circuits for Beginners,Galal Mounir
1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,9300.0,528.0,2024-08-15,2024-09-02,The Glass Beehive,Mona Kholoussy
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9326.0,501.0,2024-08-15,2024-08-21,The Silver Kite,Amina Darwish
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9332.0,522.0,2024-07-03,2025-01-11,The Puzzle Merchant,Karim Elwy
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9301.0,519.0,2024-11-10,2024-11-23,Kites Over Cairo,Jasmine Wahdan
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9379.0,501.0,2024-12-18,2024-12-26,The Silver Kite,Amina Darwish
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9329.0,513.0,2025-03-06,2025-01-11,Circuits for Beginners,Galal Mounir
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9284.0,513.0,2025-09-27,2025-10-26,Circuits for Beginners,Galal Mounir
1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,9305.0,519.0,2024-01-23,2024-01-31,Kites Over Cairo,Jasmine Wahdan
1063,Layla,Fouad,6.0,Zamalek,Active,2024-06-21,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1064,Fares,Sabry,6.0,Zamalek,Active,2023-05-06,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9319.0,515.0,2025-02-10,2025-02-21,Songs of the Oasis,Hoda Bakry
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9291.0,526.0,2024-03-25,2024-03-31,The Clockwork Orchard,Mahmoud Rafei
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9288.0,519.0,2025-03-20,2025-03-31,Kites Over Cairo,Jasmine Wahdan
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9316.0,513.0,2024-08-25,2024-09-17,Circuits for Beginners,Galal Mounir
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9296.0,501.0,2024-12-15,2025-01-11,The Silver Kite,Amina Darwish
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9341.0,516.0,2025-02-19,2025-03-09,The Beekeeper's Almanac,Hoda Bakry
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9331.0,525.0,2025-02-17,2025-02-23,Storms and Sailboats,Mahmoud Rafei
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9290.0,519.0,2025-10-09,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9297.0,501.0,2025-04-14,2025-01-11,The Silver Kite,Amina Darwish
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9298.0,507.0,2025-06-18,2025-07-11,Fossils and Fireflies,Dalia Serry
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9287.0,532.0,2024-04-26,2024-05-23,The Last Bookmark,Samir Zohdy
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9327.0,513.0,2025-03-09,2025-04-01,Circuits for Beginners,Galal Mounir
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9296.0,501.0,2024-12-15,2025-01-11,The Silver Kite,Amina Darwish
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9334.0,507.0,2025-12-20,2026-01-05,Fossils and Fireflies,Dalia Serry
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9334.0,507.0,2025-12-20,2026-01-05,Fossils and Fireflies,Dalia Serry
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9311.0,507.0,2025-06-26,2025-07-09,Fossils and Fireflies,Dalia Serry
1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,9335.0,513.0,2024-12-18,2024-12-30,Circuits for Beginners,Galal Mounir
1066,Amir,Wahba,6.0,Zamalek,Active,2024-10-07,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1067,Aya,Ibrahim,7.0,Zamalek,Inactive,2024-07-03,9318.0,513.0,2025-07-23,2025-08-17,Circuits for Beginners,Galal Mounir
1067,Aya,Ibrahim,7.0,Zamalek,Inactive,2024-07-03,9294.0,507.0,2024-11-26,2025-01-11,Fossils and Fireflies,Dalia Serry
1067,Aya,Ibrahim,7.0,Zamalek,Inactive,2024-07-03,9310.0,511.0,2024-02-04,2024-02-12,Winter in Alexandria,Farida Anwar
1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,9342.0,501.0,2025-05-28,2025-06-27,The Silver Kite,Amina Darwish
1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,9304.0,519.0,2024-04-16,2024-05-09,Kites Over Cairo,Jasmine Wahdan
1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,9313.0,507.0,2024-12-13,2024-12-19,Fossils and Fireflies,Dalia Serry
1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,9309.0,511.0,2024-11-24,2024-12-12,Winter in Alexandria,Farida Anwar
1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,9312.0,506.0,2025-12-01,2025-01-11,The Paper Boat Club,Aya Hafez
1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,9315.0,501.0,2024-06-11,2024-07-04,The Silver Kite,Amina Darwish
1069,Bassel,Adel,9.0,Zamalek,Active,2025-01-22,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1070,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,9383.0,501.0,2024-07-11,2024-07-31,The Silver Kite,Amina Darwish
1070,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,9328.0,501.0,2024-01-28,2025-01-11,The Silver Kite,Amina Darwish
1070,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,9321.0,501.0,2025-12-28,2026-01-09,The Silver Kite,Amina Darwish
1071,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,9285.0,513.0,2025-02-24,2025-01-11,Circuits for Beginners,Galal Mounir
1071,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,9293.0,525.0,2025-08-05,2025-08-18,Storms and Sailboats,Mahmoud Rafei
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9340.0,513.0,2025-08-24,2025-09-01,Circuits for Beginners,Galal Mounir
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9283.0,513.0,2025-09-17,2025-09-25,Circuits for Beginners,Galal Mounir
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9333.0,520.0,2025-06-03,2025-06-08,The Copper Telescope,Jasmine Wahdan
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9323.0,519.0,2024-01-23,2024-01-28,Kites Over Cairo,Jasmine Wahdan
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9337.0,529.0,2024-11-13,2025-01-11,Riddles of the Red Sea,Sara Tantawy
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9286.0,507.0,2024-08-09,2024-08-16,Fossils and Fireflies,Dalia Serry
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9338.0,501.0,2024-07-16,2025-01-11,The Silver Kite,Amina Darwish
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9307.0,501.0,2025-06-10,2025-07-09,The Silver Kite,Amina Darwish
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9330.0,513.0,2025-04-11,2025-05-09,Circuits for Beginners,Galal Mounir
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9325.0,519.0,2024-01-11,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9314.0,522.0,2024-08-13,2024-09-02,The Puzzle Merchant,Karim Elwy
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9299.0,521.0,2024-01-04,2024-01-23,A Garden of Equations,Karim Elwy
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9289.0,522.0,2025-09-09,2025-09-19,The Puzzle Merchant,Karim Elwy
1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,9308.0,525.0,2024-02-17,2024-03-12,Storms and Sailboats,Mahmoud Rafei
1073,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,9320.0,501.0,2025-07-19,2025-08-13,The Silver Kite,Amina Darwish
